PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Stace, Clive								Higher and earlier								Entomologist's Record and Journal of Variation				104	11-12			326	327					1992	1992										0	0	0	0	0	0			0013-8916			BIOSIS:PREV199344057360		
J	Morales-Baquero, R.; Carrillo, P.; Cruz-Pizarro, L.; Sanchez-Castillo, P.								Southernmost high mountain lakes in Europe (Sierra Nevada) as reference sites for pollution and climate change monitoring.								Limnetica				8				39	47					1992	1992										7	0	0	6	0	7			0213-8409			ZOOREC:ZOOR12900028303		
J	Lopez-Colon, J.I.								Nuevos datos sobre Lucanidae y Melolonthidae de Sierra Nevada (Sur de la Peninsula Iberica) (Col.).								Nouvelle Revue d'Entomologie				9	1			89	90					1992	1992										0	0	0	1	0	1			0374-9797			ZOOREC:ZOOR12900052942		
J	Lozez-Colon, Jose Ignacio								New data on Lucanidae and Melolonthidae from the Sierra Nevada (Iberian Peninsula) (Coleoptera)								Nouvelle Revue d'Entomologie				9	1			89	90					1992	1992										0	0	0	0	0	0			0374-9797			BIOSIS:PREV199344024895		
J	CUEVAS, J				Cuevas, Julia/H-2229-2015				INTERNAL STRUCTURE OF THE ADRA NAPPE (ALPUJARRIDE COMPLEX, BETICS, SPAIN)								TECTONOPHYSICS				200	1-3			199	212		10.1016/0040-1951(91)90015-K			DEC 20 1991	1991										6	0	0	1	0	6			0040-1951			WOS:A1991HB68500014		
J	CARRILLO, P; SANCHEZCASTILLO, P; CRUZPIZARRO, L				Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704; 			COINCIDENT ZOOPLANKTON AND PHYTOPLANKTON DIEL MIGRATIONS IN A HIGH MOUNTAIN LAKE (LA CALDERA, SIERRA-NEVADA, SPAIN)								ARCHIV FUR HYDROBIOLOGIE				122	1			57	67					JUL 1991	1991										8	0	0	6	0	8			0003-9136			WOS:A1991GE95000004		
J	GASOL, JM; GUERRERO, R; PEDROSALIO, C				Gasol, Josep/B-1709-2008; Pedros-Alio, Carlos/H-1222-2011; 	Pedros-Alio, Carlos/0000-0003-1009-4277; Gasol, Josep M/0000-0001-5238-2387			SEASONAL-VARIATIONS IN SIZE STRUCTURE AND PROKARYOTIC DOMINANCE IN SULFUROUS LAKE CISO								LIMNOLOGY AND OCEANOGRAPHY				36	5			860	872					JUL 1991	1991										41	4	0	33	0	45			0024-3590			WOS:A1991GP59400003		
J	ZAMORA, R								AVIAN-HABITAT RELATIONSHIPS IN A MEDITERRANEAN HIGH MOUNTAIN								REVUE D ECOLOGIE-LA TERRE ET LA VIE				46	3			231	244					JUL-SEP 1991	1991										4	0	1	5	0	6			0249-7395			WOS:A1991FU96000002		
J	LOPEZLEON, MD; CABRERO, J; CAMACHO, JPM				Camacho, Juan Pedro/L-6869-2014; Cabrero, Josefa/L-8899-2014; Lopez-Leon, Maria Dolores/L-9026-2014	Camacho, Juan Pedro/0000-0002-2507-9814; Cabrero, Josefa/0000-0002-5848-6985; Lopez-Leon, Maria Dolores/0000-0003-2337-7313			DISTRIBUTIVE PAIRING IN THE GRASSHOPPER CHORTHIPPUS-BINOTATUS								GENOME				34	1			139	143					FEB 1991	1991										6	0	0	6	0	6			0831-2796			WOS:A1991EZ20500021		
B	SANCHEZ-ORTEGA A; ALBA-TERCEDOR J								THE LIFE CYCLE OF PERLA-MARGINATA AND DINOCRAS-CEPHALOTES IN SIERRA NEVADA GRANADA SPAIN PLECOPTERA PERLIDAE								ALBA-TERCEDOR, J. AND A. SANCHEZ-ORTEGA (ED.). OVERVIEW AND STRATEGIES OF EPHEMEROPTERA AND PLECOPTERA; VITH INTERNATIONAL EPHEMEROPTERA CONFERENCE, GRANADA, SPAIN, JULY 24-28, 1989 AND THE XTH INTERNATIONAL SYMPOSIUM ON PLECOPTERA, GRANADA, SPAIN, JULY 27-30, 1989. XIV+588P. SANDHILL CRANE PRESS, INC.: GAINESVILLE, FLORIDA, USA. ILLUS. MAPS								493	501					1991	1991										0	0	0	0	0	0					1-877743-08-9	BIOSIS:PREV199242105039		
B	ALBA-TERCEDOR J; ZAMORA-MUNOZ C; SANCHEZ-ORTEGA A; GUISASOLA I				Zamora-Munoz, Carmen/K-7050-2014	Zamora-Munoz, Carmen/0000-0002-3037-1529			MAYFLIES AND STONEFLIES FROM THE RIO MONACHIL SIERRA NEVADA SPAIN EPHEMEROPTERA AND PLECOPTERA								ALBA-TERCEDOR, J. AND A. SANCHEZ-ORTEGA (ED.). OVERVIEW AND STRATEGIES OF EPHEMEROPTERA AND PLECOPTERA; VITH INTERNATIONAL EPHEMEROPTERA CONFERENCE, GRANADA, SPAIN, JULY 24-28, 1989 AND THE XTH INTERNATIONAL SYMPOSIUM ON PLECOPTERA, GRANADA, SPAIN, JULY 27-30, 1989. XIV+588P. SANDHILL CRANE PRESS, INC.: GAINESVILLE, FLORIDA, USA. ILLUS. MAPS								529	538					1991	1991										0	0	0	0	0	0					1-877743-08-9	BIOSIS:PREV199242105042		
J	CASAS, JJ; VILCHEZQUERO, A								STEMPELLINELLA-REISSI SP-N (DIPTERA, CHIRONOMIDAE) FROM SIERRA-NEVADA (SOUTHERN SPAIN)								AQUATIC INSECTS				13	2			115	121		10.1080/01650429109361431			1991	1991										1	1	0	2	0	2			0165-0424			WOS:A1991FX43000006		
J	Sainz-Cantero, C. E.; Alba-Tercedor, J.				Sainz-Cantero, Carmen Elisa/L-5985-2014				Aquatic Adephaga from Sierra Nevada (Granada, Spain) (Coleoptera: Haliplidae, Gyrinidae, Dytiscidae)								Boletin de la Asociacion Espanola de Entomologia				15	0			91	109					1991	1991										1	0	0	0	0	1			0210-8984			BIOSIS:PREV199598469071		
J	Sainz-Cantero, C. E.; Alba-Tercedor, J.				Sainz-Cantero, Carmen Elisa/L-5985-2014				Aquatic Polyphaga from Sierra Nevada (Granada, Spain) (Coleoptera: Hydraenidae, Hydrophilidae, Elmidae, Dryopidae)								Boletin de la Asociacion Espanola de Entomologia				15	0			171	198					1991	1991										5	0	0	4	0	6			0210-8984			BIOSIS:PREV199598469074		
J	Cluck, P.								La Costa del Sol et la Sierra Nevada (Espagne) en ete 1990.								Cercle des Lepidopteristes de Belgique Bulletin				20	3-4			50	57					1991	1991										0	0	0	0	0	0			0778-4686			ZOOREC:ZOOR12700062321		
J	SANCHEZ-PINERO F; AVILA J M				Sanchez Pinero, Francisco/L-2629-2014				COMPARATIVE ANALYSIS OF COPROPHAGOUS SCARABAEOIDEA COLEOPTERA IN THE FAECAL PELLETS OF RABBIT ORYCTOLAGUS-CUNICULUS AND IN THE EXCREMENTS OF OTHER MAMMALS PRELIMINARY REPORT								EOS-Revista Espanola de Entomologia				67	NOV			23	34					1991	1991										14	0	0	16	0	17			0013-9440			BIOSIS:PREV199293135056		
J	CASTRO, A; MORENOVENTAS, I; DELAROSA, JD				de la Rosa, Jesus Damian/C-9385-2011	de la Rosa, Jesus Damian/0000-0001-6644-8754			MULTISTAGE CRYSTALLIZATION OF TONALITIC ENCLAVES IN GRANITOID ROCKS (HERCYNIAN BELT, SPAIN) - IMPLICATIONS FOR MAGMA MIXING								GEOLOGISCHE RUNDSCHAU				80	1			109	120		10.1007/BF01828770			1991	1991										23	3	0	1	0	26			0016-7835			WOS:A1991FQ46900006		
J	ESCOS, J; ALADOS, CL				Alados, Concepcion/K-8085-2014; Escos, Juan/L-4207-2014	Alados, Concepcion/0000-0002-6227-861X; Escos, Juan/0000-0003-2852-2911			INFLUENCE OF WEATHER AND POPULATION CHARACTERISTICS OF FREE-RANGING SPANISH IBEX IN THE SIERRA-DE-CAZORLA-Y-SEGURA AND IN THE EASTERN SIERRA-NEVADA								MAMMALIA				55	1			67	78		10.1515/mamm.1991.55.1.67			1991	1991										9	0	0	8	0	9			0025-1461			WOS:A1991FP28500006		
J	Cruz-Pizarro, L.; Carrillo, P.								Top-down regulation under different species-specific and size-structure grazer assemblages in an oligotrophic lake.								Memorie dell'Istituto Italiano di Idrobiologia Dott Marco de Marchi				48				23	37					1991	1991										9	0	0	8	0	9			0374-9118			ZOOREC:ZOOR12900044151		
J	DUFOUR C								THE IDENTITY OF TIPULA-SAGINATA BERGROTH AND TIPULA-OBSCURIVENTRIS STROBL AND THE DESCRIPTION OF TIPULA-LEO NEW-SPECIES SP. FROM THE SIERRA NEVADA IN SPAIN DIPTERA TIPULIDAE								Mitteilungen der Schweizerischen Entomologischen Gesellschaft				64	1-2			81	91					1991	1991										2	0	0	3	0	3			0036-7575			BIOSIS:PREV199192100842		
J	Zamora, R.								The selection of song perches among high-mountain passerines of southeastern Spain.								Oekologie der Voegel				13	2			181	185					1991	1991										0	0	0	1	0	1			0173-0711			ZOOREC:ZOOR12900049363		
B	Sanchez-Ortega, A.; Alba-Tercedor, J.	Alba-Tercedor, J.; Sanchez-Ortega, A.							The life cycle of Perla marginata and Dinocras cephalotes in Sierra Nevada (Granada, Spain) (Plecoptera: Perlidae).								Overview and strategies of Ephemeroptera and Plecoptera.								493	501					1991	1991										9	0	0	8	0	9						ZOOREC:ZOOR12900019343		
B	Alba-Tercedor, J.; Zamora-Munoz, C.; Sanchez-Ortega, A.; Guisasola, I.	Alba-Tercedor, J.; Sanchez-Ortega, A.			Zamora-Munoz, Carmen/K-7050-2014	Zamora-Munoz, Carmen/0000-0002-3037-1529			Mayflies and stoneflies from the Rio Monachil (Sierra Nevada, Spain) (Ephemeroptera and Plecoptera).								Overview and strategies of Ephemeroptera and Plecoptera.								529	538					1991	1991										6	0	0	7	0	7						ZOOREC:ZOOR12900019346		
J	Sainz-Cantero, C.E.; Alba-Tercedor, J.				Sainz-Cantero, Carmen Elisa/L-5985-2014				Los adefagos acuaticos de Sierra Nevada (Granada, Espana): diagnosis y claves de identificacion (Coleoptera, Adephaga: Haliplidae, Gyrinidae, Dytiscidae).								Zoologica Baetica				2				183	256					1991	1991										1	0	0	0	0	1			1130-4251			ZOOREC:ZOOR13000060755		
J	ZAMORA, R								OBSERVATIONAL AND EXPERIMENTAL-STUDY OF A CARNIVOROUS PLANT - ANT KLEPTOBIOTIC INTERACTION								OIKOS				59	3			368	372		10.2307/3545148			DEC 1990	1990						SYMP OF THE 5TH INTERNATIONAL THERIOLOGICAL CONGRESS - TEMPORAL CHANGES IN COMMUNITIES : SEASONAL, ANNUAL, SUCCESSIONAL AND GEOLOGICALSYMP OF THE 5TH INTERNATIONAL THERIOLOGICAL CONGRESS - TEMPORAL CHANGES IN COMMUNITIES : SEASONAL, ANNUAL, SUCCESSIONAL AND GEOLOGICAL	AUG, 1989AUG, 1989		ROME, ITALYROME, ITALY	17	0	0	15	0	17			0030-1299			WOS:A1990EQ56000011		
J	CLARET, A; RODRIGUEZ, E; GARCIA, JM				Garcia de Maria, J.M./C-9931-2015	Garcia de Maria, J.M./0000-0002-6147-4045			COMPARISON BETWEEN STANDARD EVOLUTION MODELS FOR HIGH AMPLITUDE DELTA-SCT STARS								REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA				21	SI			389	390					NOV 1990	1990						6TH LATIN-AMERICAN REGIONAL CONF ON ASTRONOMY6TH LATIN-AMERICAN REGIONAL CONF ON ASTRONOMY	OCT 16-20, 1989OCT 16-20, 1989	INT ASTRON UNIONINT ASTRON UNION	GRAMADO, BRAZILGRAMADO, BRAZIL	3	0	0	0	0	3			0185-1101			WOS:A1990EM94300086		
J	CARRILLO, P; CRUZPIZARRO, L; SANCHEZCASTILLO, P				Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704; 			ANALYSIS OF PHYTOPLANKTON-ZOOPLANKTON RELATIONSHIPS IN AN OLIGOTROPHIC LAKE UNDER NATURAL AND MANIPULATED CONDITIONS								HYDROBIOLOGIA				200				49	58		10.1007/BF02530328			AUG 27 1990	1990										10	0	0	8	0	11			0018-8158			WOS:A1990EB41500006		
J	CASAS, JJ; LAVILLE, H								MICROPSECTRA-SEGUYI, A NEW SPECIES OF THE ATTENUATA REISS GROUP (DIPTERA, CHIRONOMIDAE) FROM SIERRA-NEVADA (SPAIN)								ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE				26	3			421	425					JUL-SEP 1990	1990										3	0	0	4	0	4			0037-9271			WOS:A1990EE69600016		
J	TALAVERA, M; LOPEZLEON, MD; CABRERO, J; CAMACHO, JPM				Talavera, Miguel/L-4626-2014; Camacho, Juan Pedro/L-6869-2014; Cabrero, Josefa/L-8899-2014; Lopez-Leon, Maria Dolores/L-9026-2014; Talavera, Miguel/A-5668-2008	Talavera, Miguel/0000-0001-7484-6082; Camacho, Juan Pedro/0000-0002-2507-9814; Cabrero, Josefa/0000-0002-5848-6985; Lopez-Leon, Maria Dolores/0000-0003-2337-7313; Talavera, Miguel/0000-0001-7484-6082			MALE GERM LINE POLYSOMY IN THE GRASSHOPPER CHORTHIPPUS-BINOTATUS - EXTRA CHROMOSOMES ARE NOT TRANSMITTED								GENOME				33	3			384	388					JUN 1990	1990										8	0	0	9	0	9			0831-2796			WOS:A1990DM75000011		
J	RODRIGUEZ, J; ECHEVARRIA, F; JIMENEZGOMEZ, F				JIMENEZ GOMEZ, FRANCISCO/E-7093-2012	JIMENEZ GOMEZ, FRANCISCO/0000-0001-8644-7089			PHYSIOLOGICAL AND ECOLOGICAL SCALINGS OF BODY SIZE IN AN OLIGOTROPHIC, HIGH MOUNTAIN LAKE (LA CALDERA, SIERRA-NEVADA, SPAIN)								JOURNAL OF PLANKTON RESEARCH				12	3			593	599		10.1093/plankt/12.3.593			MAY 1990	1990										27	3	0	21	0	30			0142-7873	1464-3774		WOS:A1990DB70400011		
J	ECHEVARRIA, F; CARRILLO, P; JIMENEZ, F; SANCHEZCASTILLO, P; CRUZPIZARRO, L; RODRIGUEZ, J				Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704; 			THE SIZE ABUNDANCE DISTRIBUTION AND TAXONOMIC COMPOSITION OF PLANKTON IN AN OLIGOTROPHIC, HIGH MOUNTAIN LAKE (LA-CALDERA, SIERRA-NEVADA, SPAIN)								JOURNAL OF PLANKTON RESEARCH				12	2			415	422		10.1093/plankt/12.2.415			MAR 1990	1990										38	0	0	26	3	38			0142-7873			WOS:A1990CR96300014		
J	ZAMORA, R								INTERSPECIFIC AGGRESSION BY THE WHEATEAR IN A HIGH-MOUNTAIN PASSERINE COMMUNITY								ORNIS SCANDINAVICA				21	1			57	62		10.2307/3676379			MAR 1990	1990										7	0	0	4	0	7			0030-5693			WOS:A1990DD24600008		
J	ZAMORA, R								NEST-SITE SELECTION OF THE COMMON WHEATEAR IN HIGH MOUNTAIN AREAS OF SOUTHEASTERN SPAIN								WILSON BULLETIN				102	1			178	180					MAR 1990	1990										4	0	0	2	0	4			0043-5643			WOS:A1990CR50200024		
J	ZAMOTAJLOV, AS								NEW PALEARCTIC SPECIES OF THE GROUND BEETLES OF THE TRIBE DELTOMERINI (COLEOPTERA, CARABIDAE)								ZOOLOGICHESKY ZHURNAL				69	3			133	139					MAR 1990	1990										1	0	0	1	0	1			0044-5134			WOS:A1990CY03400017		
J	SANTOS, J; SENTIS, C; ROBLEDO, M; FERNANDEZPIQUERAS, J				Robledo, Mercedes/O-2230-2013	Robledo, Mercedes/0000-0001-6256-5902			NUCLEOLAR DOMINANCE IN INTERRACIAL HYBRIDS OF THE STEROPLEURUS-MARTORELLI COMPLEX								GENOME				33	1			153	155					FEB 1990	1990										1	0	0	1	0	1			0831-2796			WOS:A1990CX65300024		
J	ZAMORA R								THE FRUIT DIET OF RING-OUZELS TURDUS-TORQUATUS WINTERING IN THE SIERRA NEVADA SOUTHEAST SPAIN								Alauda				58	1			67	70					1990	1990										18	0	0	17	0	20			0002-4619			BIOSIS:PREV199192051054		
J	Cacas, J.J.; Laville, H.								Micropsectra seguyi, n. sp., du groupe attenuata Reiss (Diptera: Chironomidae) de la Sierra Nevada (Espagne).								Annales de la Societe Entomologique de France				26	3			421	425					1990	1990										0	0	0	0	0	0			0037-9271			ZOOREC:ZOOR12700043353		
J	LEBRETON, P; LARACINEPITTET, C; BAYET, C; LAURANSON, J								POLYPHENOL VARIABILITY AND SYSTEMATICS OF THE SCOTS PINE (PINUS-SYLVESTRIS L)								ANNALES DES SCIENCES FORESTIERES				47	2			117	130		10.1051/forest:19900203			1990	1990										13	0	0	12	0	14			0003-4312			WOS:A1990DD43900003		
J	Zamora, Regino								Seasonal variation of a passerine community in a Mediterranean high-mountain.								Ardeola				37	2			219	228					1990	1990										3	0	0	3	0	3			0570-7358			ZOOREC:ZOOR13200031786		
J	HAENNI J-P								NOTE ON THE PRESENCE OF CHORISOPS-TUNISIAE NEW-RECORD BECK. DIPTERA STRATIOMYIDAE IN EUROPE								Bulletin de la Societe Neuchateloise des Sciences Naturelles				113				285	288					1990	1990										0	0	0	0	0	0			0366-3469			BIOSIS:PREV199191028280		
J	Zamora, R.								Importancia de los neveros como sustrato de alimentacion para los Passeriformes de alta montana.								Donana Acta Vertebrata				17	1			57	66					1990	1990										1	0	0	1	0	1			0210-5985			ZOOREC:ZOOR12700050827		
J	Martinez, T.								Regimen alimentario de la cabra montes (Capra pyrenaica) en la zona alpina de Sierra Nevada durante los meses de Julio y Agosto.								Ecologia (Madrid)								177	183				No. 4	1990	1990										0	0	0	0	0	0			0214-0896			ZOOREC:ZOOR12800013213		
J	AVILA J M; PASCUAL F								SPACE-TEMPORAL DISTRIBUTION MODELS OF DUNG SCARABS OF SIERRA NEVADA GRANADA SPAIN COLEOPTERA SCARABAEOIDEA								Elytron (Barcelona)				4				67	74					1990	1990										1	0	0	1	1	1			0214-1353			BIOSIS:PREV199192062623		
J	Wagner, R.								Neue Wiedemannia-Arten aus der rhynchops-Gruppe (Diptera, Empididae, Clinocerinae).								Entomofauna				11	13			229	240					1990	1990										5	0	0	5	0	5			0250-4413			ZOOREC:ZOOR12700027683		
J	Passerin d'Entreves, P.								Two new species of Scythris (Lepidoptera: Scythrididae) from Spain.								Entomologist's Gazette				41	3			105	108					1990	1990										0	0	0	0	0	0			0013-8894			ZOOREC:ZOOR12800021941		
J	Arroyo Nombela, J.J.; Rodrigues Murcia, C.; Abaigar, T.; Vericad, J.R.								Cytogenetic analysis (GTG, CBG and NDR bands) of a wild boar population (Sus scrofa scrofa) with chromosomal polymorphism in the south-east of Spain.								Genetics Selection Evolution (Paris)				22	1			1	9					1990	1990										0	0	0	0	0	0			0999-193X			ZOOREC:ZOOR12700010564		
J	ARROYO NOMBELA J J; RODRIGUEZ MURCIA C; ABAIGAR T; VERICAD J R								CYTOGENETIC ANALYSIS GTG CBG AND NOR BANDS OF A WILD BOAR POPULATION SUS-SCROFA-SCROFA WITH CHROMOSOMAL POLYMORPHISM IN THE SOUTH-EAST OF SPAIN								Genetics Selection Evolution (Paris)				22	1			1	10					1990	1990										0	0	0	0	0	0			0999-193X			BIOSIS:PREV199090015185		
B	BLANCA G; CLEMENTE MUNOZ M; HERNANDEZ BERMEJO J E; MATILLA A; MOLERO MESA J; PUJADAS A								RESTORATION PROJECT FOR THE JARDIN DE ALTURA DE SIERRA NEVADA SIERRA NEVADA HIGH ALTITUDE GARDEN GRANADA SPAIN								HERNANDEZ BERMEJO, J. E., M. CLEMENTE AND V. HEYWOOD (ED.). CONSERVATION TECHNIQUES IN BOTANIC GARDENS; INTERNATIONAL CONFERENCE ON TECHNIQUES FOR THE CONSERVATION OF THREATENED PLANT SPECIES IN BOTANIC GARDENS IN THE MEDITERRANEAN AREA, CORDOBA, SPAIN, MAY 10-14, 1987. XIII+205P. KOELTZ SCIENTIFIC BOOKS: KOENIGSTEIN, GERMANY; CHAMPAIGN, ILLINOIS, USA. ILLUS. MAPS. PAPER								93	96					1990	1990										0	0	0	0	0	0					1-878762-17-6; 3-87429-323-8	BIOSIS:PREV199141015938		
B	BLANCA G; MOLERO MESA J								THREAT OF EXTINCTION IN SIERRA NEVADA GRANADA SPAIN								HERNANDEZ BERMEJO, J. E., M. CLEMENTE AND V. HEYWOOD (ED.). CONSERVATION TECHNIQUES IN BOTANIC GARDENS; INTERNATIONAL CONFERENCE ON TECHNIQUES FOR THE CONSERVATION OF THREATENED PLANT SPECIES IN BOTANIC GARDENS IN THE MEDITERRANEAN AREA, CORDOBA, SPAIN, MAY 10-14, 1987. XIII+205P. KOELTZ SCIENTIFIC BOOKS: KOENIGSTEIN, GERMANY; CHAMPAIGN, ILLINOIS, USA. ILLUS. MAPS. PAPER								97	102					1990	1990										0	0	0	0	0	0					1-878762-17-6; 3-87429-323-8	BIOSIS:PREV199141015939		
J	CEBOLLA LOZANO C; RIVAS PONCE M A								CONSIDERATIONS ON FESTUCA-BAETICA IN SIERRA NEVADA GRANADA SPAIN								Lagascalia				15	2			161	164					1990	1990										0	0	0	0	0	0			0210-7708			BIOSIS:PREV199090083580		
J	SCHIPPMANN U								BRACHYPODIUM-BOISSIERI NYMAN AN ENDEMIC GRASS SPECIES OF SOUTHERN SPAIN								Lagascalia				15	2			179	188					1990	1990										0	0	0	0	0	0			0210-7708			BIOSIS:PREV199090085256		
J	Alba-Tercedor, J.								Life cycle and ecology of mayflies from Sierra Nevada (Spain), 4.								Limnetica				6				23	33					1990	1990										17	1	0	17	0	18			0213-8409			ZOOREC:ZOOR12900016294		
J	DUFOUR C								TIPULA-NEVADA NEW-SPECIES AND TIPULA-INVENUSTA-MICROINVENUSTA NEW-SUBSPECIES FROM THE HEIGHTS OF SIERRA NEVADA IN SPAIN DIPTERA TIPULIDAE								Mitteilungen der Schweizerischen Entomologischen Gesellschaft				63	1-2			227	232					1990	1990										0	0	0	0	0	0			0036-7575			BIOSIS:PREV199090135857		
J	DUFOUR C; OOSTERBROEK P								TIPULA-VAILLANTI-ANDALUCIA NEW-SUBSPECIES FROM SOUTHERN SPAIN DIPTERA TIPULIDAE								Mitteilungen der Schweizerischen Entomologischen Gesellschaft				63	1-2			233	236					1990	1990										0	1	0	1	0	1			0036-7575			BIOSIS:PREV199090135858		
J	ZAMORA, R								THE FEEDING ECOLOGY OF A CARNIVOROUS PLANT (PINGUICULA-NEVADENSE) - PREY ANALYSIS AND CAPTURE CONSTRAINTS								OECOLOGIA				84	3			376	379					1990	1990										16	0	0	15	0	16			0029-8549			WOS:A1990EC00700011		
J	Traugott-Olsen, E.								Description of a new species of Commophila Hubner, (1825) from Sierra Nevada (Spain) (Lepidoptera: Cochylidae).								SHILAP Revista de Lepidopterologia				90	1			85	88					1990	1990										0	0	0	0	0	0			0300-5267			ZOOREC:ZOOR12600057514		
B	Zamora, R.; Tinaut, A.	Veeresh, G.K.; Mallik, B.; Viraktamath, C.A.							A morphological comparison between prey and kleptoparasitic ants (Formica fusca group) of a carnivorous plant (Pinguicola nevadense, (Linb) Casper, 1962). (Hymenoptera; Lentibulariacea).								Social insects and the environment. Proceedings of the 11th International Congress of IUSSI, 1990 (International Union for the Study of Social Insects).								92	92					1990	1990										1	0	0	1	0	1						ZOOREC:ZOOR12900055342		
B	Gomez, J.M.; Zamora, R.; Tinaut, A.	Veeresh, G.K.; Mallik, B.; Viraktamath, C.A.							Pollination of Ptilotrichum spinosum by ants: experimental study of the quality component.								Social insects and the environment. Proceedings of the 11th International Congress of IUSSI, 1990 (International Union for the Study of Social Insects).								445	446					1990	1990										0	0	0	1	0	1						ZOOREC:ZOOR12900057284		
B	Gomez, J.M.; Zamora, R.; Tinaut, A.	Veeresh, G.K.; Mallik, B.; Viraktamath, C.A.							Pollination of Ptilotrichum spinosum by ants: quantity component.								Social insects and the environment. Proceedings of the 11th International Congress of IUSSI, 1990 (International Union for the Study of Social Insects).								447	447					1990	1990										4	0	0	5	0	5						ZOOREC:ZOOR12900057285		
J	TINAUT A								TELEUTOMYRMEX-KUTTERI NEW-SPECIES A NEW SPECIES FROM SIERRA NEVADA GRANADA SPAIN HYMENOPTERA FORMICIDAE								Spixiana				13	2			201	208					1990	1990										3	0	0	4	0	5			0341-8391			BIOSIS:PREV199090112164		
J	Sanchez-Ortega, A.; Alba-Tercedor, J.								Los plecopteros de Sierra Nevada (Granada, Espana).								Zoologica Baetica				1				77	146					1990	1990										1	0	0	1	0	1			1130-4251			ZOOREC:ZOOR13000037928		
J	MORALESBAQUERO, R; CRUZPIZARRO, L; CARRILLO, P				Cruz-Pizarro, Luis /H-5318-2015; Carrillo, Presentacion /I-1601-2015; 	Cruz-Pizarro, Luis /0000-0003-0687-0704; Morales Baquero, Rafael/0000-0002-7075-7899			PATTERNS IN THE COMPOSITION OF THE ROTIFER COMMUNITIES FROM HIGH MOUNTAIN LAKES AND PONDS IN SIERRA-NEVADA (SPAIN)								HYDROBIOLOGIA				186				215	221		10.1007/BF00048915			DEC 8 1989	1989										10	0	0	9	1	12			0018-8158			WOS:A1989CK35400028		
J	CALVOFLORES, GD; SANCHEZMARANON, M; GUTIERREZ, CO; CALVOFLORES, RD								SOIL FERTILITY CAPABILITY CLASSIFICATION OF NORTHWEST SIERRA-NEVADA (GRANADA, SPAIN)								AGROCHIMICA				33	4-5			289	301					JUL-OCT 1989	1989										0	0	0	0	0	0			0002-1857			WOS:A1989CP64700009		
J	QUESADA, JA								PRECIPITABLE WATER-VAPOR CONTENT ABOVE PICO-VELETA								PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC				101	638			441	444		10.1086/132454			APR 1989	1989										5	0	0	0	0	5			0004-6280			WOS:A1989U696600008		
J	Gunther, A.; Hinz, W.								Die striate Pisidium-Form (Sphaeriidae, Bivalvia) der Sierra Nevada, Sudspanien.								Acta Biologica Benrodis				1	2			93	106					1988-1989	1989										0	0	0	0	0	0			0177-9214			ZOOREC:ZOOR12600037426		
J	Casas, J.J.; Vilchez-Quero, A.								A faunistic study of the lotic chironomids (Diptera) of the Sierra Nevada (S.E. of Spain): changes in the structure and composition of the populations between spring and summer.								Acta Biologica Debrecina Supplementum Oecologica Hungarica				3				83	93					1989	1989										6	0	0	7	0	7			0236-8684			ZOOREC:ZOOR13100024104		
J	SAINZCANTERO, CE; ALBATERCEDOR, J				Sainz-Cantero, Carmen Elisa/L-5985-2014				HYDRAENA (HAENYDRA) TATII SP-N FROM SOUTHERN SPAIN (COLEOPTERA, HYDRAENIDAE)								AQUATIC INSECTS				11	2			111	114		10.1080/01650428909361355			1989	1989										4	0	0	3	0	4			0165-0424			WOS:A1989AE46300007		
J	Avila, J.M.; Pascual, F.								Los Scarabaeoidea (Col.) coprofagos de los prados humedos de alta montana en Sierra Nevada (Granada, Espana).								Boletin de la Asociacion Espanola de Entomologia				13				57	65					1989	1989										0	0	0	0	0	0			0210-8984			ZOOREC:ZOOR12600057274		
J	AVILA SANCHEZ-JOFRE J M; PASCUAL TORRES F								THE COPROPHAGOUS SCARABAEOIDEA COLEOPTERA OF THE HIGH MOUNTAIN WET GRASSLAND IN SIERRA NEVADA GRANADA SPAIN								Boletin de la Asociacion Espanola de Entomologia				13				57	66					1989	1989										0	0	0	0	0	0			0210-8984			BIOSIS:PREV199090013346		
J	SANCHEZ-ORTEGA A; ALBA TERCEDOR J								CHARACTERISTICS OF PHENOLOGY AND DISTRIBUTION OF THE PLECOPTERAN SPECIES FROM SIERRA NEVADA SPAIN INSECTA PLECOPTERA								Boletin de la Asociacion Espanola de Entomologia				13				213	230					1989	1989										2	0	0	1	0	2			0210-8984			BIOSIS:PREV199090013344		
